GIGWORK1_W19,RIDESHR_W19,GIGWORK2_A_W19,GIGWORK2_B_W19,GIGWORK2_C_W19,GIGWORK2_D_W19,GIGWORK2_E_W19,GIGWORK3_W19,GIGWORK4_A_W19,GIGWORK4_B_W19,GIGWORK4_C_W19,GIGWORK4_D_W19,GIGWORK4_E_W19,GIGWORK4_F_W19,GIGWORK5_W19,GIGWORK6_W19,INCCOUNT_W19,EXTRAINC_A_W19,EXTRAINC_B_W19,EXTRAINC_C_W19,EXTRAINC_D_W19,EXTRAINC_E_W19,TENURE_W19,F_AGECAT_FINAL,F_SEX_FINAL
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,1,1
1,0,1,0,1,0,0,3,0,1,0,1,0,0,2,1,3,1,0,1,0,0,2,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2
1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,2,1,0,0,1,0,0,6,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,2
1,0,0,0,1,0,1,3,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,6,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,2,1
1,0,1,0,1,0,0,2,0,1,0,0,0,0,2,2,3,0,0,0,0,1,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,2
1,0,0,0,0,0,1,3,0,0,0,1,0,0,2,1,3,0,0,0,0,1,3,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,2,1
1,0,0,0,1,0,0,3,0,0,0,1,0,0,2,2,1,0,0,0,0,1,1,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,1
1,0,0,0,1,0,1,2,0,0,0,1,0,0,2,1,2,1,0,0,0,0,2,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,6,3,1
1,0,0,1,1,0,0,3,0,0,0,1,0,0,2,1,1,1,0,0,0,0,4,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,2
2,1,0,0,0,0,0,2,0,1,0,1,0,0,2,1,2,0,0,1,0,0,2,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,2,2
1,0,0,1,0,1,0,3,0,1,0,1,0,0,2,2,2,0,0,0,0,1,6,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1
1,0,0,0,1,0,0,3,0,0,0,1,0,0,2,2,1,1,0,0,0,0,5,2,1
1,0,0,1,0,1,0,2,1,0,0,0,0,0,1,2,1,1,0,0,0,0,4,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
1,0,0,0,1,0,0,3,0,0,0,1,0,0,2,1,2,1,0,0,0,0,5,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,1,2
1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,2,3,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,6,1,1
1,0,1,1,1,0,0,1,1,1,0,0,0,0,2,2,2,0,0,0,0,1,4,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,2,2
1,0,0,0,1,0,0,3,0,1,0,1,0,0,2,2,2,0,0,0,0,1,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,2
1,0,1,1,1,0,0,1,1,0,0,0,1,0,2,2,2,0,0,0,0,1,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,1
1,0,0,0,1,0,0,3,0,0,1,0,0,0,2,2,2,0,0,0,0,1,4,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,6,3,2
1,0,0,0,1,0,0,3,0,0,0,1,0,0,2,2,3,0,0,0,0,1,4,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,3,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,2
